image,tot_root_length,width,depth,direction,n_primary,tot_prim_length,mean_prim_length,mean_lat_density,n_laterals,tot_lat_length,mean_lat_length,mean_lat_angle
1471,59.902473,5.873554,13.887207,4.2874594,5,57.0,11.75811,0.0,4,1.1119288,0.2779822,69.47667
1472,32.078445,9.029028,10.872324,4.025814,5,27.0,6.0733337,2.1041517,8,1.7117774,0.21397218,82.27778
1473,63.71444,9.482041,22.58819,3.5657537,5,56.0,11.756279,6.3572855,13,4.933043,0.37946483,82.58852
1474,43.17863,4.920664,12.606273,3.6501079,5,35.0,7.465007,6.028413,15,5.853601,0.39024004,71.456314
1475,39.45986,6.326568,8.872816,4.1264668,5,36.0,7.6508665,1.971728,5,1.2055299,0.24110599,70.61866
1476,35.38275,7.17011,7.9199257,3.8727891,5,32.0,6.7914376,3.6160338,7,1.4255612,0.20365159,69.53504
1477,26.674822,6.62337,9.435178,4.1274757,4,23.0,6.4163895,0.0,4,1.0092645,0.2523161,61.386864
1478,47.00254,5.3736773,16.964575,3.9180937,5,43.0,9.013539,3.4800847,7,1.9348412,0.27640587,77.27092
1479,40.395195,8.169865,10.106888,3.9578698,5,35.0,7.4051967,3.6310568,9,3.3692093,0.37435657,82.20524
1480,39.466454,6.2015986,9.888191,4.4725413,4,35.0,9.380644,4.9729877,6,1.9438775,0.32397956,73.01942
1481,78.28908,10.966051,16.51156,4.0388904,5,72.0,14.903124,3.9583101,11,3.773451,0.34304103,78.878265
1482,58.064922,12.106396,18.698523,3.2688406,4,50.0,12.956976,4.5869904,19,6.237028,0.32826465,84.646355
1483,69.371796,11.325337,17.526936,4.3648577,5,65.0,13.435603,3.140255,5,2.1937776,0.43875554,86.1466
1484,70.860085,14.87134,20.041943,3.907158,5,62.0,12.653283,2.6108844,17,7.593672,0.4466866,75.63955
1485,67.315216,14.074661,13.637269,3.797828,4,54.0,13.84968,4.588739,30,11.916489,0.39721623,74.6973
1486,78.52031,13.043665,18.401722,3.7858136,5,64.0,13.564496,4.2212367,40,10.697837,0.2674459,77.61558
1487,51.573338,10.934809,10.294341,3.6524484,3,43.0,15.047467,8.62957,18,6.430937,0.3572743,71.61332
1488,76.51043,14.199631,20.69803,4.4959764,6,70.0,12.105615,2.2905364,13,3.876752,0.29821166,79.04349
1489,51.842327,11.856457,13.496678,3.530258,5,46.0,9.820165,5.4340973,9,2.7415004,0.30461124,94.75931
1490,82.4149,20.55744,22.353874,3.6588533,4,66.0,16.967745,2.9871693,45,14.543906,0.32319787,78.29322
1491,86.70621,13.028044,13.887207,4.095542,5,66.0,13.564947,3.7474995,40,18.881481,0.47203693,72.87011
1492,54.996815,5.451783,13.855965,3.7929568,5,49.0,10.340936,4.0653663,17,3.2921405,0.19365531,76.9235
1493,36.42581,3.311685,11.778351,4.300485,5,32.0,6.950876,6.395772,6,1.671429,0.27857155,73.7127
1494,69.45962,2.7649446,19.18278,3.930449,5,65.0,13.222233,5.1500583,14,3.3484585,0.2391756,76.10335
1495,91.90468,12.653136,23.744156,3.8385098,4,74.0,19.234726,3.1076477,35,14.965771,0.4275935,75.66851
1496,80.68097,11.262853,21.432226,3.963222,5,69.0,14.350915,3.1511967,28,8.926411,0.31880036,69.06551
1497,31.577833,5.9829025,8.763468,3.8074653,5,23.0,5.1585417,2.8351068,14,5.785128,0.41322348,64.89771
1498,39.1401,6.9670353,17.198893,3.557586,3,31.0,10.603292,2.7750108,15,7.3302207,0.48868132,72.906944
1499,56.54809,10.4974165,13.38733,3.8946953,5,44.0,9.063159,4.118775,27,11.232303,0.4160112,73.71784
1500,38.312458,8.38856,9.87257,3.7865062,5,30.0,6.5284615,2.786658,20,5.670156,0.28350782,71.17653
1501,80.10985,10.403689,17.995571,3.384529,3,57.0,19.380888,3.8453074,54,21.967196,0.40679994,77.62507
1502,46.889507,8.310454,9.153997,4.043228,4,27.0,7.474056,3.41465,24,16.99328,0.7080533,66.60411
1503,37.996925,7.451291,9.232103,4.123432,4,28.0,7.481456,3.1445653,17,8.071102,0.47477072,64.0791
1504,31.746302,7.529397,6.935793,4.035328,5,27.0,5.8552647,5.5609374,6,2.4699757,0.41166258,60.1421
1505,34.513077,6.123493,7.4669123,3.9161205,4,26.0,7.1584935,4.128536,15,5.879104,0.3919403,70.901955
1506,29.607681,5.9829025,5.2487082,4.0905943,5,23.0,5.1693335,3.1618226,13,3.7610147,0.28930885,64.59179
1507,47.57135,5.9985237,11.044157,4.4616528,5,39.0,8.266322,3.1948702,18,6.23974,0.3466522,75.62826
1508,41.118877,7.045141,10.575522,3.9340713,5,35.0,7.3919125,5.2444067,7,4.159317,0.5941882,71.06343
1509,37.394093,11.012915,10.731734,4.045939,5,33.0,7.1434026,7.99164,4,1.6770799,0.41926998,54.014664
1510,40.584312,8.326076,13.309224,4.6695275,5,33.0,7.0673943,4.2238812,19,5.2473392,0.27617574,63.283916
1511,77.07048,15.386838,24.509592,3.681833,4,66.0,16.955471,6.89134,25,9.248588,0.36994347,71.10051
1512,23.631071,5.154981,5.014391,4.4013114,5,20.0,4.572112,0.0,2,0.7705113,0.3852557,55.720367
1513,31.946434,6.107872,12.746862,4.5220695,4,25.0,6.8340077,4.2361493,14,4.610404,0.32931453,65.551025
1514,25.56526,3.6553504,5.5455103,4.3621244,5,23.0,5.113052,0.0,0,0.0,0.0,0.0
1515,37.359875,3.311685,10.528659,4.116412,4,36.0,9.339969,0.0,0,0.0,0.0,0.0
1516,20.676174,2.8899138,4.920664,4.2194967,5,18.0,4.135235,0.0,0,0.0,0.0,0.0
1517,26.816994,7.7168508,8.185486,4.1372085,5,24.0,5.3209047,0.0,1,0.2124707,0.2124707,45.4701
1518,43.354877,10.638007,10.200615,3.8731935,5,40.0,8.415524,3.5981605,5,1.2772547,0.2554509,75.46668
1519,32.900066,4.717589,9.544526,3.7504878,5,30.0,6.4920573,10.765042,2,0.43978155,0.21989077,82.2672
1520,43.982136,6.3890524,14.168388,3.9569743,5,41.0,8.710603,9.903011,2,0.42912513,0.21456257,74.7272
1521,56.2286,12.5906515,18.682901,3.322892,5,49.0,10.107271,2.571264,21,5.692248,0.27105942,79.049034
1522,24.316618,2.327552,8.747847,3.5210152,5,21.0,4.619073,2.8656163,6,1.2212528,0.20354214,90.930534
1523,40.212875,11.028536,9.935055,4.3978376,5,37.0,7.8244233,3.5186965,6,1.0907593,0.18179318,85.736916
1524,42.269745,5.3424354,7.4669123,4.290034,5,39.0,8.453949,0.0,0,0.0,0.0,0.0
1525,46.626926,8.169865,9.263345,3.9127753,5,43.0,9.108802,1.9195262,3,1.0829147,0.36097157,92.48597
1526,24.937933,6.9201717,7.2638373,4.1830697,5,22.0,4.987587,0.0,0,0.0,0.0,0.0
1527,21.885445,6.014145,5.0612545,4.2581997,5,18.0,4.377089,0.0,0,0.0,0.0,0.0
1528,36.709114,5.920418,9.810085,3.676555,5,33.0,7.1994915,1.7866437,5,0.71165127,0.14233026,85.952995
1529,43.827126,7.7637143,13.0905285,4.187569,4,42.0,10.956781,0.0,0,0.0,0.0,0.0
1530,23.518042,2.4369001,6.21722,4.4363008,4,22.0,5.8795104,0.0,0,0.0,0.0,0.0
1531,35.775887,3.6397293,9.18524,3.9130225,5,32.0,7.0721426,2.6592944,2,0.41517127,0.20758563,86.12496
1532,64.78148,12.012669,19.32337,4.013472,4,57.0,14.47607,2.291467,23,6.877199,0.29900864,65.80379
1533,57.29102,10.200615,14.371463,3.6748338,5,50.0,10.407879,4.97357,19,5.2516246,0.27640125,75.428406
1534,63.823063,19.214022,21.072939,3.5069492,3,57.0,19.160675,4.21113,15,6.3410387,0.422736,72.127464
1535,61.23379,9.638253,16.870848,3.7313266,4,51.0,12.998124,3.1851628,31,9.241293,0.29810622,67.35667
1536,63.368546,16.433456,21.447847,3.0779586,3,54.0,18.570469,2.5461504,20,7.657145,0.38285726,73.75539
1537,25.461931,7.7793355,12.30947,4.1708803,3,24.0,8.48731,0.0,0,0.0,0.0,0.0
1538,53.96562,4.7019677,17.761253,3.2470818,3,47.0,16.01067,3.2570171,21,5.933608,0.28255278,70.356804
1539,65.92056,14.590159,16.199139,3.8550007,5,56.0,11.901473,2.5808058,18,6.4132004,0.35628888,69.24337
1540,55.137276,8.888437,13.684133,4.0172343,4,50.0,12.8749275,2.5967152,16,3.6375613,0.22734758,67.11205
1541,68.095505,14.433948000000001,20.416851,3.5819705,3,57.0,19.505339,2.6981077,29,9.579491,0.33032718,73.73692
1542,56.859684,11.137884,10.684871,3.6530633,5,51.0,10.881451,6.0300083,10,2.4524298,0.24524295,78.05086
1543,34.315174,7.2638373,14.87134,3.6864197,3,32.0,11.317574,4.7371607,2,0.3624549,0.18122745,77.82229
1544,41.347984,11.294095,10.356826,4.2986426,5,39.0,8.269597,0.0,0,0.0,0.0,0.0
1545,82.496735,13.980934,24.212791,3.4700325,3,65.0,21.896687,3.1780727,54,16.806677,0.31123474,79.96288
1546,53.98236,15.215006,15.605535,3.642687,3,48.0,16.473255,3.3373368,19,4.5625944,0.24013655,81.80034
1547,38.226006,4.936285,9.607011,4.1547227,5,35.0,7.4367394000000004,2.432009,5,1.0423045,0.20846093,70.0284
1548,71.75386,18.464207,20.27626,3.6032827,3,60.0,20.667847,2.9321349,26,9.750318,0.37501216,64.13155
1549,47.014202,9.622632,17.995571,3.6274624,5,39.0,8.281503,2.9330459,18,5.6066914,0.31148288,77.3895
1550,47.559574,8.076138,11.044157,4.050292,5,40.0,8.651654,7.7314343,12,4.301295,0.35844123,69.9278
1551,42.433678,10.075645,8.91968,3.5481923,5,38.0,7.8973627,3.1966662,8,2.9468658,0.36835822,86.360054
1552,33.475414,5.4986467,8.732226,3.764872,5,31.0,6.5833726,8.692368,3,0.55855376,0.18618459,56.125854
1553,30.472445,5.3892984,5.9047966,3.6255455,5,27.0,5.758416,5.077013,10,1.6803626,0.16803627,77.37751
1554,36.931,6.4984007,8.982164,3.122829,5,31.0,6.7850704,4.3566256,10,3.0056534,0.30056533,92.5756
1555,42.02591,6.2797046,12.356334,3.725783,5,35.0,7.780787,4.369393,8,3.1219738,0.3902467,73.87192
1556,43.216873,5.920418,8.560393,3.3347025,5,38.0,8.041032,2.4315498,14,3.0117164,0.21512261,78.13849
1557,77.23171,9.263345,23.025583,3.1773953,5,69.0,14.540808,4.0191455,13,4.5276833,0.34828335,86.44197
1558,45.220543,6.4984007,12.824968,3.7478092,5,40.0,8.209847,6.442103,16,4.171306,0.26070666,84.200325
1559,37.353924,11.044157,9.9975395,3.1794496,5,32.0,6.8409386,3.008418,7,3.1492338,0.44989052,75.69227
1560,29.210425999999998,5.4830256,6.873308,4.01443,5,26.0,5.702915,1.6274607,3,0.6958535,0.23195118,75.48498
1561,31.29634,7.310701,6.0453873,4.3088064,6,27.0,5.161576,0.0,2,0.3268848,0.16344242,87.98499
1562,39.46705,7.7168508,12.450061,3.541257,4,33.0,8.676971,2.5100298,17,4.759164,0.27995077,73.59084
1563,36.307785,4.7644525,9.810085,3.9419682,6,31.0,5.706312,4.48337,8,2.0699067,0.25873837,86.47982
1564,29.271288,6.529643,8.669742,4.0079427,5,27.0,5.7518373,5.2576394,2,0.51210237,0.2560512,70.56473
1565,52.59479,8.232349,12.122017,3.7230203,5,49.0,10.355635,2.1866972,5,0.8166183,0.16332367,86.24812
1566,30.36774,6.0610085,7.732472,4.5665894,5,27.0,5.822337,3.033043,5,1.2560537,0.25121075,67.52014
1567,63.110134,11.059778,21.369741,3.2135634,3,53.0,18.131636,3.4947288,29,8.715236,0.30052537,74.82634
1568,84.20921,21.026075,21.869617,3.3253381,4,66.0,17.209036,3.0828946,41,15.373073,0.37495294,71.92449
1569,56.723156,13.137392,19.417097,3.3213282,3,49.0,16.925676,5.946245,22,5.9461184,0.2702781,77.951096
1570,97.888626,11.965805,25.259409,3.5978327,5,75.0,15.468389,2.925371,45,20.54669,0.4565931,74.901085
1571,71.33892,10.356826,15.152521,3.1366596,5,68.0,13.991141,3.297945,8,1.3832053,0.17290066,81.58346
1572,58.826588,6.7952027,16.980196,3.3610346,5,53.0,11.082346,4.111427,12,3.414858,0.2845715,73.50936
1573,67.04056,18.058056,16.886469,3.7670357,5,59.0,12.3568,3.906823,18,5.256564,0.29203132,68.77563
1574,81.6924,13.356088,26.149815,3.9090521,4,67.0,17.170036,2.6415598,37,13.012258,0.3516825,71.5446
1575,105.945755,22.635054,20.885485,3.797734,5,79.0,16.282404,3.0039582,48,24.53375,0.5111199,81.45808
1576,77.70197,14.324599,24.275276,3.5962799,5,61.0,12.726123,3.2986383,41,14.071351,0.34320366,79.22268
1577,85.267784,7.2794585,18.136162,3.9117694,4,70.0,17.941029,2.9701796,38,13.503675,0.35535982,75.99157
1578,84.55976,19.44834,22.97872,3.6412334,5,70.0,14.730251,2.8693779,34,10.908504,0.3208383,80.40216
1579,101.81005,9.513284,24.759531,3.942647,4,71.0,18.280388,3.2567008,51,28.688501,0.56251955,70.96803
1580,42.381832,6.514022,16.714636,3.9019623,5,38.0,8.17496,13.595388,4,1.5070314,0.37675786,71.85078
1581,69.57964,16.35535,14.683887,3.6296377,4,61.0,15.645914,3.8915908,24,6.9959693,0.29149872,73.05597
1582,84.704094,7.935547,24.087822,3.7778137,3,61.0,21.135502,3.810096,51,21.297577,0.4175995,72.08081
1583,67.86409,7.7637143,21.291636,3.7422228,3,57.0,19.921654,2.8154569,17,8.099125,0.47641918,69.781364
1584,21.863405,5.0612545,6.4827795,4.1076837,5,18.0,4.0932045,3.532324,7,1.3973818,0.19962598,70.0297
1585,34.916824,5.4049196,9.46642,3.6402936,5,29.0,6.5054345,3.9455333,8,2.3896484,0.29870608,71.73738
1586,39.176365,8.201107,11.325337,3.401458,5,33.0,7.36231,11.850114,7,2.3648076,0.33782965,67.870705
1587,33.890934,7.2794585,8.060516,3.5148542,5,31.0,6.611012,8.066664,5,0.835878,0.16717559,65.858345
1588,26.977373,4.6238623,7.373185,3.6858757,5,24.0,5.1938615,2.4806132,5,1.0080656,0.20161311,75.78687
1589,20.644356,3.6553504,8.10738,4.1061673,5,18.0,4.1288714,0.0,0,0.0,0.0,0.0
1590,24.718102,5.81107,8.294833,4.2867613,5,22.0,4.9436197,0.0,0,0.0,0.0,0.0
1591,32.644222,4.8894215,6.4671583,3.7880955,5,29.0,6.284791,1.9352171,5,1.2202644,0.24405287,64.798454
1592,22.953588,5.0456333,7.2950797,4.612206,5,19.0,4.2860265,2.8441048,9,1.5234584,0.16927314,75.46036
1593,24.88853,5.5455103,8.310454,4.245491,5,21.0,4.742404,4.6817183,7,1.1765089,0.1680727,74.053795
1594,22.657028,7.232595,3.811562,4.289232,5,20.0,4.5070047,0.0,1,0.12200513,0.12200513,81.93502
1595,38.055397,5.9672813,11.434686,4.06941,5,34.0,7.19956,5.3414946,6,2.057593,0.34293213,71.16293
1596,21.355843,3.5460024,5.0768757,3.7532682,5,18.0,4.2052574,3.5530038,2,0.3295592,0.1647796,88.86629
1597,31.549013,3.327306,8.419803,4.0153675,5,28.0,6.149544,2.48906,4,0.8012959,0.20032397,70.569084
1598,36.066383,11.778351,10.966051,4.361827,4,32.0,8.574956,4.5575786,6,1.7665612,0.29442686,84.95033
1599,22.866108,6.4671583,7.4981546,4.022428,4,20.0,5.716527,0.0,0,0.0,0.0,0.0
1600,23.556055,6.5452642,6.9670353,3.0464282,5,21.0,4.530418,4.8730636,5,0.90396416,0.18079282,80.18034
1601,25.72801,7.2794585,5.3580565,3.4635646,5,23.0,5.013141,2.674214,5,0.66230667,0.13246134,87.03073
1602,30.694237,5.607995,7.013899,4.1478877,5,29.0,6.138848,0.0,0,0.0,0.0,0.0
1603,22.53077,5.295572,8.622878,3.8264747,4,20.0,5.328518,4.087228,5,1.2166979,0.24333961,80.05676
1604,31.526043,4.811316,6.748339,4.2103124,5,28.0,5.980197,5.791194,5,1.6250594,0.32501185,69.95705
1605,22.044586,5.8579335,5.13936,4.1569343,5,19.0,4.408917,0.0,0,0.0,0.0,0.0
1606,19.393288,5.217466,5.1706023,4.2663665,5,17.0,3.8786573,0.0,0,0.0,0.0,0.0
1607,18.528135,4.7019677,4.436408,4.340783,5,16.0,3.6149793,5.5719566,3,0.4532382,0.1510794,79.551544
1608,31.469328,5.6861005,5.4830256,3.4701543,5,29.0,6.231208,0.0,2,0.3132883,0.15664415,66.71527
1609,24.02892,5.217466,7.0763836,4.5174646,5,21.0,4.6837993000000004,0.0,4,0.60992277,0.15248069,71.63973
1610,26.878872,6.326568,4.936285,4.4502926,5,25.0,5.351981,0.0,1,0.118967175,0.118967175,96.28851
1611,20.91097,4.092743,4.717589,4.196656,5,18.0,4.1821938,0.0,0,0.0,0.0,0.0
1612,26.591175,5.2018447,4.7644525,4.07534,5,23.0,5.318235,0.0,0,0.0,0.0,0.0
1613,18.63425,5.1237392,6.8889294,4.094853,4,17.0,4.6585627,0.0,0,0.0,0.0,0.0
1614,24.570675,4.0615005,6.935793,3.5734088,5,22.0,4.76285,5.753757,4,0.7564253,0.18910635,75.25487
1615,18.728086,4.452029,4.920664,4.1088114,5,16.0,3.7456176,0.0,0,0.0,0.0,0.0
1616,18.032507,3.6865926,4.73321,4.5468693,5,14.0,3.3884535,4.4965396,3,1.0902383,0.3634128,52.115463
1617,23.321815,4.9831486,5.3892984,4.256142,5,20.0,4.6643634,0.0,0,0.0,0.0,0.0
1618,26.410145,5.7642064,8.013653,3.7557914,5,22.0,5.0157547,2.0155616,7,1.3313733,0.1901962,83.45002
1619,34.331593,5.4986467,8.638499,3.4926863,5,31.0,6.8444486,0.0,1,0.10934809,0.10934809,86.810936
1620,27.004902,6.2953258,6.732718,4.17299,5,25.0,5.40098,0.0,0,0.0,0.0,0.0
1621,58.874134,16.183517,13.949692,4.1384516,3,51.0,17.515402,2.4574466,16,6.3279295,0.39549565,75.35784
1622,69.063995,13.996555,20.838621,3.5469668,5,54.0,11.256339,2.5102437,36,12.782299,0.3550639,71.74896
1623,69.2887,12.496924,20.916727,3.8075492,4,54.0,13.9103155,2.7278306,34,13.647444,0.40139547,69.973145
1624,74.18999,13.5123,18.401722,3.9568498,4,53.0,13.896435,3.0667565,38,18.60425,0.48958555,69.69057
1625,111.09714,14.027798,24.306519,4.1865306,5,77.0,15.981988,2.776022,59,31.187191,0.5285964,71.76057
1626,61.59675,15.449323,17.620663,3.4839766,3,51.0,17.346605,3.2020276,34,9.556934,0.2810863,72.376015
1627,77.40053,10.638007,20.291882,3.65392,4,60.0,15.445742,3.3162029,40,15.61755,0.39043868,69.113556
1628,97.207405,15.652398,20.088806,3.6375127,4,76.0,19.414204,2.3589582,39,19.550581,0.5012969,60.246044
1629,57.257137,11.872078,19.385855,4.3124986,3,46.0,15.809873,3.4374738,21,9.827514,0.46797687,70.81488
1630,80.473526,12.918695,21.260393,3.956687,4,63.0,16.453373,4.8619933,32,14.660011,0.4581253,72.67911
1631,83.4521,16.308487,21.822754,4.0140376,4,64.0,16.424068,3.3596036,45,17.755827,0.39457402,70.83634
1632,70.10895,11.793972,17.792496,3.533064,5,56.0,11.665739,4.913208,30,11.780264,0.3926754,71.64952
1633,81.41339,16.167896,23.431734,3.6544454,4,61.0,15.731984,3.9162338,41,18.48545,0.4508648,63.58602
1634,86.114334,18.66728,23.38487,3.4868627,3,64.0,21.864132,2.645001,43,20.521946,0.47725457,59.85958
1635,97.1961,19.073431,23.24428,3.8151941,3,69.0,23.72078,3.172556,57,26.033749,0.45673227,61.384197
1636,69.62652,11.700246,18.417343,4.20375,5,58.0,11.978662,7.8905826,22,9.73322,0.44241917,73.546074
1637,60.623817,13.996555,13.809101,3.7678692,5,52.0,10.726171,3.096079,20,6.992973,0.34964868,68.18355
1638,58.06414,11.825214,19.44834,4.253359,5,47.0,10.177162,3.036955,16,7.178334,0.44864586,72.18094
1639,66.08326,13.356088,17.761253,3.4012344,4,54.0,13.907008,3.771515,26,10.455225,0.40212402,75.99002
1640,59.56889,8.779089,17.198893,3.4384193,4,50.0,12.917809,4.353456,27,7.8976564,0.2925058,84.62436
1641,56.018593,10.091267,13.527921,4.0657015,5,47.0,9.735565,8.172555,18,7.340769,0.40782046,78.30441
1642,62.782036,8.029274,20.27626,4.6520853,5,53.0,11.199486,4.089649,18,6.7846103,0.37692273,70.05169
1643,102.626625,15.1369,24.509592,3.9135659,5,80.0,16.43221,2.898479,51,20.465565,0.4012855,77.26685
1644,41.50841,6.826445,10.54428,4.217506,5,39.0,8.077185,4.639431,6,1.1224873,0.1870812,78.05773
1645,60.751553,11.434686,16.886469,3.4276469,5,53.0,11.02552,3.9422948,17,5.6239457,0.3308203,79.32458
1646,54.78914,9.138376,14.715129,4.1728277,5,49.0,10.136587,3.4337387,15,4.1061993,0.27374664,72.66853
1647,60.44044,13.79348,17.183271,3.7035866,3,49.0,16.711296,4.180823,30,10.3065605,0.343552,88.50036
1648,56.30587,7.6856084,12.184502,3.9384842,5,44.0,9.46439,3.1911888,24,8.9839115,0.3743296,66.89469
1649,51.92553,10.653628,12.543788,4.213822,5,47.0,9.906691,3.612652,9,2.3920739,0.26578596,84.755066
1650,54.241943,10.434932,16.08979,4.0412307,5,44.0,9.334481,3.7545917,28,7.5695496,0.27034107,75.206245
1651,50.424442,8.872816,13.38733,4.2319427,5,45.0,9.506975,4.5515633,9,2.8895679,0.32106313,74.15048
1652,43.447365,10.372447,11.747108,3.3599992,4,38.0,9.999394,4.4001427,16,3.449788,0.21561176,68.83401
1653,58.108315,5.920418,17.120787,3.5156891,4,52.0,13.5994,3.5093455,13,3.710719,0.28543994,81.192986
1654,58.534985,9.87257,12.528167,3.8905141,5,50.0,10.638799,3.2458591,19,5.340989,0.2811047,85.55846
1655,30.403254,7.9043045,7.1857314,4.1397605,5,27.0,6.080651,0.0,0,0.0,0.0,0.0
1656,29.527405,5.4674044,8.888437,3.3809874,5,26.0,5.745133,3.5864863,4,0.8017416,0.2004354,80.85889
1657,34.330276,9.919434,9.153997,4.258677,5,29.0,6.415314,3.121611,9,2.2537084,0.25041205,79.12245
1658,33.78866,6.732718,9.3258295,4.4372115,5,31.0,6.616403,3.1500652,3,0.70664084,0.23554696,58.32275
1659,17.123386,3.8896677,4.5613775,4.1902742,3,15.0,5.707795,0.0,0,0.0,0.0,0.0
1660,21.495163,3.4522753,8.201107,3.9867265,4,19.0,5.3737907,0.0,0,0.0,0.0,0.0
1661,19.366364,4.0458794,5.654858,4.2723002,4,17.0,4.626622,3.3258002,5,0.85987425,0.17197484,68.95193
1662,51.291855,6.717097,18.93284,3.5910892,5,47.0,9.994506,2.4823413,6,1.3193319,0.21988863,81.78643
1663,32.81274,6.4671583,9.685117,4.051661,5,28.0,6.030832,4.3348393,10,2.6585836,0.26585838,65.592384
1664,67.7608,16.183517,15.777367,3.1789837,5,61.0,12.70317,3.049427,15,4.244973,0.28299817,89.93385
1665,36.260357,7.9199257,9.888191,4.2439523,5,34.0,7.252071,0.0,0,0.0,0.0,0.0
1666,37.498924,9.528905,10.606765,4.3611445,5,30.0,6.7346697,5.8095317,15,3.8255746,0.2550383,76.72309
1667,52.424267,5.95166,12.153259,3.817999,5,45.0,9.585918,1.9929714,10,4.4946723,0.44946724,75.65486
1668,43.794407,8.732226,8.825953,3.826385,5,35.0,7.280549,2.8687046,26,7.391664,0.28429478,75.93086
1669,49.06668,12.184502,14.074661,4.213868,4,44.0,11.740269,2.6543186,8,2.1056058,0.2632007,76.005165
1670,37.4704,6.3421893,10.700492,3.4841027,5,34.0,7.341203,5.980932,5,0.7643863,0.15287726,83.172104
1671,49.96065,13.231119,19.135916,3.7181637,3,45.0,15.190224,3.6082735,12,4.3899765,0.36583138,80.09774
1672,57.225872,11.49717,18.54231,4.3096533,3,49.0,16.91205,4.006117,19,6.4897404,0.34156525,80.12738
1673,38.959698,8.201107,10.294341,3.496792,4,35.0,8.945476,2.5075452,9,3.177795,0.35308835,66.820854
1674,30.488136,5.529889,6.7639604,4.41084,5,27.0,5.9282694,11.857874,3,0.8467883,0.2822628,75.28119
1675,34.12265,7.654366,8.825953,4.296338,4,24.0,6.6039495,5.619224,16,7.706855,0.4816784,71.986755
1676,21.517696,2.9211562,12.278228,4.7634177,4,18.0,5.093944,3.1795692,6,1.1419191,0.19031985,72.12658
1677,44.82948,7.43567,14.918203,3.7988844,5,34.0,7.242565,3.1767151,18,8.616644,0.47870246,71.66294
1678,39.593964,7.2169740000000004,8.888437,4.1600833,5,33.0,7.067292,3.0127106,11,4.2574973,0.38704523,63.073868
1679,48.504536,5.0456333,13.762238,4.3192787,3,41.0,13.859249,4.6666045,18,6.926786,0.38482141,66.55014
1680,41.572655,6.7639604,11.340959,4.3711967,4,34.0,8.965568,5.6991396,18,5.71039,0.31724396,77.05612
1681,37.090202,8.591636,7.935547,4.128596,5,28.0,6.0472627,5.0612245,18,6.8538847,0.3807713,73.85695
1682,38.085773,9.450799,9.3258295,4.5102773,4,31.0,8.131131,4.6511106,13,5.5612507,0.42778856,68.21914
1683,49.744465,5.2018447,12.57503,4.1965437,3,41.0,14.169275,5.2863293,15,7.236637,0.48244253,75.15071
1684,66.518974,5.9985237,23.509838,4.0933156,4,58.0,15.096128,6.6384764,19,6.134445,0.32286552,72.99567
1685,24.603575,5.217466,5.154981,3.9334195,5,19.0,4.5206456,3.1229866,9,2.0003486,0.22226095,71.20654
1686,33.213047,5.7798276,9.9975395,3.0650682,5,27.0,6.052375,2.2444541,9,2.9511766,0.32790852,70.61387
1687,41.726513,8.310454,9.8257065,4.239457,5,35.0,7.4392557,2.6336424,12,4.530235,0.37751955,72.390465
1688,45.897568,6.5452642,10.762976,3.68629,5,40.0,8.600217,3.4783733,10,2.8964863,0.2896486,77.18654
1689,63.719593,13.824722,12.43444,3.8961222,5,45.0,9.460884,3.8459418,30,16.415169,0.54717225,76.14947
1690,41.83825,2.4212792,13.871586,4.2175035,3,37.0,12.858671,4.7026606,12,3.2622368,0.27185306,73.47526
1691,42.69218,7.545018,13.168634,4.369535,5,35.0,7.432563,4.331077,16,5.529361,0.34558505,73.76892
1692,39.076733,4.3426814,11.059778,3.7822626,5,31.0,6.7174454,8.910808,12,5.489507,0.4574589,90.48948
1693,39.08088,5.529889,10.716113,4.5945687,4,35.0,9.327854,3.5797367,6,1.7694595,0.29490995,68.55091
